news_id,published_at,title,summary,media_name,url,article_type,source,fetched_at,content_hash,positive_terms,negative_terms,uncertain_terms,information_trade_date
N-202604243718258533,2026-04-24 18:37:00,航天软件：目前公司对于低空经济领域暂没有涉及,航天软件在互动平台回答投资者提问时表示，公司以神通数据库和产品协同研制平台为基础，构建了自主软件产品（基础软件、工业软件）、信息技术服务（审计信息化服务、商密网云服务、信息化运维服务）和信息系统集成（主要面向航天及党政军领域）等三大主营业务，具备完整的软件和信息化服务能力，目前公司对于低空经济领域暂没有涉及,证券日报,http://finance.eastmoney.com/a/202604243718258533.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,5be51be8adefb65005a084f19a65107b436fe6c492b57146bf5fabf25f0703fd,0,0,0,2026-04-27
N-202604263719206565,2026-04-26 15:13:00,震有科技：旗下鹏有科技与伊春市政府签署低空经济产业合作框架协议,南方财经4月26日电，据震有科技消息，4月25日，震有科技旗下低空企业鹏有（深圳）飞行科技有限公司与伊春市政府正式签署低空经济产业合作框架协议，双方将共同打造全国首个“低空+小兴安岭”融合发展样板，全面布局东北寒地低空经济产业新赛道。,南方财经网,http://finance.eastmoney.com/a/202604263719206565.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,5b22331fb9357532c287add80acb251d5ea9f263a91a801e0213e24e75eb3648,0,0,0,2026-04-27
N-202604273719862238,2026-04-27 10:56:26,直击中科星图股东会：25亿定增决议延期12个月 聚焦商业航天与低空经济赛道,目前国内低空经济、商业航天行业整体商业化仍处于“等风来”的萌芽爬坡阶段，多数低空经济概念企业虽持续加码新业务布局，但新兴赛道短期难以贡献稳定营收。,财联社,http://finance.eastmoney.com/a/202604273719862238.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,a5a4442b8da73409e7b308a966d7cfc5a17c6b8d7a5e253d96b0972fb08a33d4,0,0,0,2026-04-28
N-202604273719909898,2026-04-27 12:07:00,中科星图一季度研发投入占比超七成 低空经济场景化落地提速,这一数据直观反映了公司在战略转型关键期，正通过持续加码核心技术投入，不断夯实长期竞争壁垒，尤其是在低空经济这一新兴战略性领域的前瞻性布局已进入收获期。 山西长治打造“低空高速” 全栈能力赋能城市治理 随着低空经济正式跃升为国家新兴支柱产业，各地应用场景正从蓝图走向实景。,证券时报网,http://finance.eastmoney.com/a/202604273719909898.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,f93b782ff35d6c4fc275cf64c2371a153b9a8587545e7c231bea2f5ab7ba4443,0,0,0,2026-04-28
N-202604283722081517,2026-04-28 10:59:33,多政策助力，低空经济迎发展新阶段，航空航天ETF华夏(159227)近5日合计“吸金”2.85亿,招商证券指出，国务院国资委召开中央企业低空经济产业发展专题推进会并发布《中央企业低空经济产业发展白皮书》，明确央企作为“长期资本、战略资本、耐心资本”的定位，在低空装备研发、基础设施完善、场景应用落地和产业生态构建中发挥支撑带动作用；同时，全国31个省份已将“低空经济”写入2026,界面新闻,http://stock.eastmoney.com/a/202604283722081517.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.898076+00:00,0ec6c16b6332e79dde55033b33aca25fa1b964439883c9cb210eac96c09e2275,0,0,0,2026-04-29
N-202604283721897785,2026-04-28 11:18:36,国务院国资委党委：“十五五”时期接续发力新能源汽车、人工智能等重点领域 超前培育量子信息、核聚变、低空经济等前沿赛道,另一方面，按照“领跑一批、赶超一批、培育一批”的思路，基于企业资源禀赋和产业基础，坚持差异化布局，进一步巩固新能源、航空航天等产业优势，接续发力新能源汽车、人工智能、新材料等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道，推动新兴产业发展更加“积厚成势”。,财联社,http://finance.eastmoney.com/a/202604283721897785.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,c8c1f61375ae5558e7d44cfa06da5d397d02fbb151cee537f5a7db717c65c99e,0,0,0,2026-04-29
N-202604283721962264,2026-04-28 11:26:27,国务院国资委党委：“十五五”时期接续发力新能源汽车、人工智能、新材料等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道,另一方面，按照“领跑一批、赶超一批、培育一批”的思路，基于企业资源禀赋和产业基础，坚持差异化布局，进一步巩固新能源、航空航天等产业优势，接续发力新能源汽车、人工智能、新材料等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道，推动新兴产业发展更加“积厚成势”。,第一财经,http://finance.eastmoney.com/a/202604283721962264.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.196309+00:00,0653f9b43be79c9e55923629e96f7e740066cbca01ad15066f5cb8246c5b2f53,0,0,0,2026-04-29
N-202604283721963573,2026-04-28 11:32:00,国务院国资委：“十五五”时期超前培育量子信息、核聚变、低空经济等前沿赛道,另一方面，按照“领跑一批、赶超一批、培育一批”的思路，基于企业资源禀赋和产业基础，坚持差异化布局，进一步巩固新能源、航空航天等产业优势，接续发力新能源汽车、人工智能、新材料等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道，推动新兴产业发展更加“积厚成势”。,人民财讯,http://finance.eastmoney.com/a/202604283721963573.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.611086+00:00,56fcca222d499e3a7bec3440874f481c0b07bdf8c6acd4a2e227b1c409060e18,0,0,0,2026-04-29
N-202604283722065733,2026-04-28 11:33:11,国资委：“十五五”时期接续发力新能源汽车、人工智能等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道,另一方面，按照“领跑一批、赶超一批、培育一批”的思路，基于企业资源禀赋和产业基础，坚持差异化布局，进一步巩固新能源、航空航天等产业优势，接续发力新能源汽车、人工智能、新材料等重点领域，超前培育量子信息、核聚变、低空经济等前沿赛道，推动新兴产业发展更加“积厚成势”。,界面新闻,http://finance.eastmoney.com/a/202604283722065733.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.899188+00:00,cf0337b87b2c9daafe3c9f96ad4420a83c3325626b6b332859f22f6bb065aad2,0,0,0,2026-04-29
N-202604283722007069,2026-04-28 11:58:00,赋能低空经济 中国气象局：建立完善低空气象政策法规和标准体系,“低空经济现在发展很快，对气象服务的需求也很旺盛，是党和国家作出的战略部署。低空经济有四大基础设施，通、导、监、气（通信、导航、监视、气象），可见低空飞行安全与运行效率受气象条件影响特别大，对气象服务的要求也比较高。”,新京报,http://finance.eastmoney.com/a/202604283722007069.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.303535+00:00,b305bc508070a637c91acf81bd564c4f5e8c234cab1cfe6a536f73c9f36c0bd4,0,0,0,2026-04-29
N-202604283722057783,2026-04-28 13:37:00,“十五五”气象重点应对极端天气，赋能低空经济、新能源,“低空经济对气象服务的需求也很旺盛。低空经济有四大基础设施，通、导、监、气（通信、导航、监视、气象），可见低空飞行安全与运行效率受气象条件影响特别大，对气象服务的要求也比较高。”,21世纪经济报道,http://finance.eastmoney.com/a/202604283722057783.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.029682+00:00,e6a3bde24d04739b0eb56943d0496360f80832be4694498e21601db656e39d86,0,0,0,2026-04-29
N-202604283722093053,2026-04-28 14:06:00,沈阳航产发行全国首单“科技创新+高成长+低空经济”三贴标债券,南方财经4月28日电，近日，沈阳航空产业集团有限公司（简称“沈阳航产”）2026年面向专业投资者非公开发行科技创新公司债券（高成长产业债）（低空经济）（第一期）在上海证券交易所成功发行。,南方财经网,http://bond.eastmoney.com/a/202604283722093053.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,82b05901c43f48efbe888db6a1601db5cce21af9ede4e58d65a20a297d56ac4d,2,0,0,2026-04-29
N-202604283723113214,2026-04-28 19:09:00,峰飞航空“海洋石油平台运维”项目入选国家发改委低空经济典型案例,人民财讯4月28日电，记者4月28日从峰飞航空获悉，该公司自主研发的2吨级无人驾驶货运eVTOL（电动垂直起降飞行器）V2000CG凯瑞鸥在“海洋石油平台运维”领域的应用实践，入选国家发展改革委评选出的国家首批低空经济应用场景典型案例。,人民财讯,http://finance.eastmoney.com/a/202604283723113214.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.304798+00:00,0df0b4b400e9329bed2463bd98c9a177f20b99d46aec5546173fce393acbadc7,0,0,0,2026-04-29
N-202604283723100896,2026-04-28 19:54:35,峰飞航空海上石油运维项目入选国家低空经济典型案例,上证报中国证券网讯（记者操子怡）4月28日，记者从峰飞航空了解到，近日，峰飞航空自主研发的2吨级无人驾驶货运eVTOL——V2000CG凯瑞鸥在“海洋石油平台运维”领域的应用实践，入选国家发展改革委评选出的国家首批低空经济应用场景典型案例。,上海证券报·中国证券网,http://finance.eastmoney.com/a/202604283723100896.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.303535+00:00,1efb91b99f1fc8aa63aab7d293b06337b6aef60c7da5924424bbf0ef4796bbc8,0,0,0,2026-04-29
N-202604293723723110,2026-04-29 09:23:08,峰飞航空“海洋石油平台运维”项目入选国家低空经济典型案例,4月29日，新民晚报记者从峰飞航空获悉，该公司自主研发的2吨级无人驾驶货运eVTOL（电动垂直起降飞行器）——V2000CG凯瑞鸥在“海洋石油平台运维”领域的应用实践，入选国家首批低空经济应用场景典型案例。 海上石油平台远离陆地，运维与物资补给一直面临运输效率低的问题。,上观新闻,http://finance.eastmoney.com/a/202604293723723110.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.303535+00:00,7a0218a69c82dfc59244349b1f5c4ce01bad08c3f90149d654be2c94af136268,0,0,0,2026-04-30
N-202604293723968114,2026-04-29 09:59:32,富临运业：2025年净利润增长四成 积极低空经济与无人物流新赛道,重点聚焦低空经济、交旅融合、无人物流产业转型发展，以打造公司产业提档升级的第二增长曲线。（田立民）,上海证券报·中国证券网,http://finance.eastmoney.com/a/202604293723968114.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,fbbe43d3ca6f6cedf070ddb215acd03c0c7954a3c661962271b9abc6f7f793cc,2,0,0,2026-04-30
N-202604293724261566,2026-04-29 13:47:03,国家发改委低空经济应用场景典型案例公布，深莞无人机跨城航线入选，低空技术加速“走出去”,国家发改委发布低空经济应用场景典型案例，旨在通过“场景引领、应用驱动”，为低空经济高质量发展注入新动能，推动形成更多可复制、可推广的创新成果。今年，低空经济第三次被写入《政府工作报告》，定位从“新兴产业”升级为“新兴支柱产业”。,深圳商报·读创,http://finance.eastmoney.com/a/202604293724261566.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.611086+00:00,dea72a53839f2b83091974a002adf9f3501505e88362372b718bff7c272a5f8c,1,0,0,2026-04-30
N-202604293725247368,2026-04-29 17:33:19,成都打通低空经济产业落地“最后一公里”,成都市交通运输局相关负责人表示，此次活动现场发布的《成都市低空经济政务场景需求清单》与《成都市低空经济企业供给能力清单》均为今年第一批次。,中国新闻网,http://biz.eastmoney.com/a/202604293725247368.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.740381+00:00,406332c59beca5048c2066b9bedbcbe6449b64109b59693bac4f2f54254952fe,0,0,0,2026-04-30
N-202604293724944349,2026-04-29 20:55:01,海南发展：公司未布局低空经济相关业务,每经AI快讯，有投资者在投资者互动平台提问：公司要向低空经济发展，同公司主业互动，建议控股公司海控集团把低空经济子公司注入。 海南发展（002163.SZ）4月29日在投资者互动平台表示，公司未布局低空经济相关业务，如涉及应披露事项，公司将及时履行信息披露义务。,每日经济新闻,http://finance.eastmoney.com/a/202604293724944349.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.740381+00:00,9d611fefacc8dc9edffe84763628c9f4447af9bfd598fe1a10ef14944ecd8a64,0,0,0,2026-04-30
N-202604293725219274,2026-04-29 21:29:00,渤海地区低空产业创新发展推进会在大连召开 环渤海省市携手共促低空经济发展,中国航空学会低空经济首席专家董志毅认为，环渤海地区既有天津、北京强大的研发实力，又有山东、河北广阔的应用场景和制造业基础，更有渤海这一天然的“海上试验场”，这种“研发-制造-测试-应用”的完整闭环，正是其低空经济最具战略价值的地方。,中国新闻网,http://finance.eastmoney.com/a/202604293725219274.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.303535+00:00,383e784d9858320a19c5ed053aadee739be5396b50fec243a1939617b258a9f3,1,0,0,2026-04-30
