event_id,art_code,ts_code,name,event_date,event_type,direction,relevance_score,domain_hits,title,evidence_span,event_chain_id,is_progress_update,confidence,extraction_method,review_status,eligible_for_labeling
C-AN202102081460008023,AN202102081460008023,688586.SH,江航装备,2021-02-08,other_business,positive,0.0,[],江航装备2021年1月投资者调研报告,"公司坚持“强军、立产、增效、共享”的发展规划，在 2021
         年继续落实募投项目建设，围绕募投项目，聚焦核心技术的研发
         和生产能力的提升。",b9ce642e9d8cb5,False,0.55,rule_baseline,pending_human_review,False
C-AN202102211464013363,AN202102211464013363,002111.SZ,威海广泰,2021-02-22,performance,mixed,0.05,[],威海广泰:2020年度业绩快报,"证券代码：002111   证券简称：威海广泰                 公告编号：2021-017


             威海广泰空港设备股份有限公司
               2020年度业绩快报

  本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚

假记载、误导性陈述或重大遗漏。",b6b1b6b2d0f201,False,0.55,rule_baseline,pending_human_review,False
C-AN202102211464013598,AN202102211464013598,002829.SZ,星网宇达,2021-02-22,other_business,positive,0.05,[],星网宇达:关于实际控制人及一致行动人签署《股权转让框架协议》的公告,"（依法须经批准的项目，经相关部
门批准后方可开展经营活动）
  主营业务：对外投资。",38704d4b7ce703,False,0.55,rule_baseline,pending_human_review,False
C-AN202102221464313407,AN202102221464313407,002414.SZ,高德红外,2021-02-23,project_investment,positive,0.0,[],高德红外:关于设立募集资金专户并授权签订三方监管协议的公告,"证券代码：002414    证券简称：高德红外     公告编号：2021-011


                  武汉高德红外股份有限公司
      关于设立募集资金专户并授权签订三方监管协议的公告

      本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、
    误导性陈述或重大遗漏。",d9a34926f8d639,False,0.55,rule_baseline,pending_human_review,False
C-AN202102231464653301,AN202102231464653301,002151.SZ,北斗星通,2021-02-24,performance,mixed,0.1,"[""无人机""]",北斗星通:2020年度业绩快报,"证券代码：002151     证券简称：北斗星通                      公告编号：2021-010


           北京北斗星通导航技术股份有限公司
                2020 年度业绩快报
   本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚
 假记载、误导性陈述或重大遗漏。",f1993fe924c80f,False,0.55,rule_baseline,pending_human_review,False
C-AN202102251465496165,AN202102251465496165,300456.SZ,赛微电子,2021-02-25,performance,mixed,0.05,[],赛微电子:北京赛微电子股份有限公司2020年年度业绩快报,"三、与前次业绩预计的差异说明

  公司本次业绩快报披露的经营业绩处于公司 2021 年 1 月 27 日披露的《2020
年年度业绩预告》所预计的业绩范围内，不存在差异。",5dadd40bb38934,False,0.55,rule_baseline,pending_human_review,False
C-AN202102241464989111,AN202102241464989111,688586.SH,江航装备,2021-02-25,performance,mixed,0.05,[],688586:江航装备2020年度业绩快报公告,"证券代码：688586       证券简称：江航装备            公告编号：2021-008



              合肥江航飞机装备股份有限公司
               2020 年度业绩快报公告

   本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",fb2530129f7cdb,False,0.55,rule_baseline,pending_human_review,False
C-AN202102251465495458,AN202102251465495458,002025.SZ,航天电器,2021-02-26,project_investment,positive,0.22999999999999998,[],航天电器:贵州航天电器股份有限公司关于控股子公司贵州航天林泉电机有限公司拟收购资产评估结果通过国家出资企业备案的公告,"证券代码：002025      证券简称：航天电器             公告编号：2021-11



              贵州航天电器股份有限公司
  关于控股子公司贵州航天林泉电机有限公司拟收购资产
        评估结果通过国家出资企业备案的公告

  本公司及董事会全体成员保证信息披露的内容真实、准确和完整，没有虚假
记载、误导性陈述或重大遗漏。",39df1d602a046a,False,0.55,rule_baseline,pending_human_review,False
C-AN202102251465345878,AN202102251465345878,002179.SZ,中航光电,2021-02-26,performance,mixed,0.05,[],中航光电:2020年度业绩快报,"防务领域全力保障配套交付，坚持以市场需求为牵引，稳步提升市场项目占
有率；",b75e2aad5a6921,False,0.55,rule_baseline,pending_human_review,False
C-AN202102251465423007,AN202102251465423007,688066.SH,*ST航图,2021-02-26,performance,mixed,0.05,[],688066:2020年度业绩快报公告,"证券代码：688066       证券简称：航天宏图                       公告编号：2021-008



          航天宏图信息技术股份有限公司
              2020 年度业绩快报公告


  本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述
或者重大遗漏，并对其内容的真实性、准确性和完整性依法承担法律责任。",96c5e7a7c78710,False,0.55,rule_baseline,pending_human_review,False
C-AN202102261465977776,AN202102261465977776,002389.SZ,航天彩虹,2021-02-27,performance,mixed,0.2,"[""无人机""]",航天彩虹:2020年度业绩快报,"证券代码：002389     证券简称：航天彩虹                公告编号：2021-010

              航天彩虹无人机股份有限公司
                   2020年度业绩快报


   本公司及董事会全体成员保证信息披露内容真实、准确和完整，

没有虚假记载、误导性陈述或重大遗漏。",bd89547b07be5c,False,0.55,rule_baseline,pending_human_review,False
C-AN202102261465975874,AN202102261465975874,002414.SZ,高德红外,2021-02-27,performance,mixed,0.05,[],高德红外:2020年度业绩快报,"报告期内，公司凭借多年来在红外行业的技术领先和创新优势，多类型型号

项目逐渐进入批量供货年份，各型号产品订单持续快速增长，随着公司核心元器

件多品类、性能稳定性、批量供货能力的全方位提升，公司与行业内诸多头部企

业形成了稳定持续的业务合作，国内外民品业务增长明显。",edf61d2c592cff,False,0.55,rule_baseline,pending_human_review,False
C-AN202102261465831414,AN202102261465831414,002544.SZ,普天科技,2021-02-27,performance,mixed,0.05,[],杰赛科技:2020年度业绩快报,"广州杰赛科技股份有限公司 2020 年度业绩快报




证券代码：002544                    证券简称：杰赛科技                                   公告编号：2021-003


              广州杰赛科技股份有限公司 2020 年度业绩快报


   本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。",539a571dcaa800,False,0.55,rule_baseline,pending_human_review,False
C-AN202102261465798369,AN202102261465798369,688070.SH,纵横股份,2021-02-27,performance,mixed,0.2,"[""无人机""]",688070:2020年度业绩快报公告,"三、风险提示
                             2
  公司不存在影响本次业绩快报内容准确性的重大不确定因素。",142bc5a3ae66e3,False,0.55,rule_baseline,pending_human_review,False
C-AN202102261465807224,AN202102261465807224,688568.SH,中科星图,2021-02-27,performance,mixed,0.05,[],688568:中科星图股份有限公司2020年度业绩快报公告,"2、报告期内，本公司在手订单充足，2020 年度累计执行项目数量较上年度

增加；",01a0060b459f96,False,0.55,rule_baseline,pending_human_review,False
C-AN202103021467440445,AN202103021467440445,300177.SZ,中海达,2021-03-02,other_business,positive,0.0,[],中海达:关于签订募集资金三方监管协议的公告,"该专户仅用于甲方基于全要素网格的社会治理

平台项目、基于时空智能技术的应急管理平台项目、高精度 GNSS 应

用技术研发中心建设项目及补充流动资金的募集资金存储和使用，不

得用作其他用途。",5b8130f0695350,False,0.55,rule_baseline,pending_human_review,False
C-AN202103021467385198,AN202103021467385198,002465.SZ,海格通信,2021-03-03,performance,mixed,0.05,[],海格通信:2020年度业绩快报,"证券代码：002465     证券简称：海格通信                        公告编号：2021-006 号



              广州海格通信集团股份有限公司
                2020 年度业绩快报

  本公司及董事会全体成员保证信息披露的内容真实、准确和完整，没有虚假
记载、误导性陈述或重大遗漏。",2eebc17c0980e6,False,0.55,rule_baseline,pending_human_review,False
C-AN202103021467320041,AN202103021467320041,002829.SZ,星网宇达,2021-03-03,project_investment,positive,0.22999999999999998,[],星网宇达:关于收购金顿激光3%股权的公告,"（以下简称“《股票上市规则》”），
    2、根据《深圳证券交易所股票上市规则》
本次收购事项不构成关联交易，也不构成《上市公司重大资产重组管理办法》规
定的重大资产重组。",e9daca71e8e243,False,0.55,rule_baseline,pending_human_review,False
C-AN202103041468627770,AN202103041468627770,002414.SZ,高德红外,2021-03-05,project_investment,positive,0.22999999999999998,[],高德红外:关于百万像素中中波双色二类超晶格制冷红外探测器项目通过科技成果评价的公告,"2、该项目的成功实施将使公司跻身国际上能够研发及批量制造制冷型中中
波红外探测器及其应用产品的领先供应商行列，打破少数国外企业的技术垄断，
积极参与国际竞争，满足我国对于高端制冷红外探测器的需求。",796746bf45f7bf,False,0.55,rule_baseline,pending_human_review,False
